,Brand,Model,Processor,Ram,OS,Storage,OrginalPrice,Discount,Price,Rating
734,['HP'],HP Chromebook MediaTek Kompanio 500 - (4 GB/64 GB EMMC Storage/Chrome OS) 11A-NA0002MU Chromebook,['MediaTek MediaTek Kompanio 500 Processor'],['4 GB DDR4 RAM'],['32 bit Chrome Operating System'],,"₹24,845",5% off,"₹23,490",3.8
735,['MSI'],MSI Bravo Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/AMD Radeon RX5500M/...,['AMD Ryzen 5 Hexa Core Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹83,990",22% off,"₹64,990",4.6
736,['HP'],HP Chromebook MediaTek Kompanio 500 - (4 GB/64 GB EMMC Storage/Chrome OS) 11a-na0004MU Chromebook,['MediaTek MediaTek Kompanio 500 Processor'],['4 GB LPDDR4X RAM'],,,"₹24,845",5% off,"₹23,490",3.8
737,['HP'],HP Chromebook MediaTek Kompanio 500 - (4 GB/64 GB EMMC Storage/Chrome OS) 11a-na0006MU Chromebook,['MediaTek MediaTek Kompanio 500 Processor'],['4 GB LPDDR4X RAM'],,,"₹24,845",5% off,"₹23,490",3.8
738,['HP'],HP Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 14s-fq1089au Thin and Light Laptop,['AMD Ryzen 3 Quad Core Processor'],['8 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],['512 GB SSD'],"₹52,900",16% off,"₹43,990",
739,['MSI'],MSI Alpha 15 Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/AMD Radeon RX6600...,['AMD Ryzen 7 Octa Core Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,45,990",23% off,"₹1,10,990",4.7
740,['Avita'],Avita PURA APU Dual Core A6 9220e - (8 GB/256 GB SSD/Windows 10 Home) NS14A6ING541-IBB Thin and Light ...,['AMD APU Dual Core A6 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['256 GB SSD'],"₹33,490",23% off,"₹25,490",3.7
741,['HP'],HP Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 14s- dq3032tu Thin and Light Laptop,['Intel Celeron Dual Core Processor'],['8 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],['256 GB SSD'],"₹35,653",8% off,"₹32,490",
742,['HP'],HP Chromebook x360 Core i5 8th Gen - (8 GB/64 GB EMMC Storage/Chrome OS) 14-da0004TU 2 in 1 Laptop,,['8 GB DDR4 RAM'],,,,,"₹61,745",4.6
743,['MSI'],MSI Katana GF66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 30...,,['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,17,990",19% off,"₹94,990",4.6
744,['Nexstgo'],Nexstgo Core i5 8th Gen - (16 GB/512 GB SSD/Windows 10 Pro) NX101 Thin and Light Laptop,['Intel Core i5 Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹1,16,490",15% off,"₹97,990",
745,['HP'],HP 15s Core i3 8th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-du0093TU Thin and Light Laptop,,['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB HDD'],,,"₹43,781",4.2
746,['HP'],HP Pavilion Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 14-ec0037AU Thin and Light La...,['AMD Ryzen 5 Hexa Core Processor'],['16 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],['512 GB SSD'],"₹74,839",17% off,"₹61,490",3.6
747,['Nokia'],Nokia PureBook S14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) NKi510TL85S Thin and Light Lap...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹74,990",32% off,"₹50,990",5
748,['DELL'],DELL Inspiron Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10) Inspiron 3511 Thin and Light Laptop,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB HDD'],"₹55,534",24% off,"₹42,190",3.4
749,['Avita'],Avita Cosmos 2 in 1 Celeron Dual Core - (4 GB/64 GB EMMC Storage/Windows 10 Home) NS12T5IN025P 2 in 1 ...,['Intel Celeron Dual Core Processor'],['4 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],,"₹23,490",21% off,"₹18,490",3.6
750,['DELL'],DELL Vostro Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10) Vostro 3400 Thin and Light Laptop,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],"['1 TB HDD', '256 GB SSD']","₹80,284",27% off,"₹58,090",3.7
751,['Nokia'],Nokia PureBook S14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) NKi511TL85S Thin and Light Lap...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],['512 GB SSD'],"₹82,990",36% off,"₹52,790",
752,['ASUS'],ASUS Vivobook 15 Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) X515EA-BR391TS Laptop,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB HDD'],"₹50,990",21% off,"₹39,990",3.5
753,['Infinix'],Infinix INBook X1 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL11 Thin and Light Laptop,['Intel Core i5 Processor'],['8 GB LPDDR4X RAM'],['64 bit Windows 11 Operating System'],['512 GB SSD'],"₹59,999",16% off,"₹49,990",4.1
754,['ASUS'],ASUS Vivobook 14 Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) E410KA-EK101WS Thin and Light L...,['Intel Pentium Quad Core Processor'],['8 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],['256 GB SSD'],"₹39,990",15% off,"₹33,990",
755,['MSI'],MSI Pulse GL66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 306...,,['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,39,990",14% off,"₹1,19,990",4.6
756,['Lenovo'],Lenovo IdeaPad Flex 3 Chromebook Celeron Dual Core - (4 GB/128 GB EMMC Storage/Chrome OS) CB 11IJL6 Ch...,['Intel Celeron Dual Core Processor'],['4 GB LPDDR4X RAM'],['64 bit Chrome Operating System'],,"₹40,490",22% off,"₹31,490",3.8
757,['DELL'],DELL Inspiron Core i5 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3511 Thin and Light Laptop,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],['256 GB SSD'],"₹71,578",21% off,"₹56,490",3.3
758,['HP'],HP 14q Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home) 14q-cs0017tu Thin and Light Laptop,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB HDD'],,,"₹44,097",4.2
759,['MSI'],MSI Bravo Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/AMD Radeon RX5500M/...,['AMD Ryzen 5 Hexa Core Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹83,990",22% off,"₹64,990",4.6
760,['Avita'],Avita Liber Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) NS14A8INR671-PAG Thin and Light Laptop,['Intel Core i7 Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹83,390",24% off,"₹62,990",3.9
761,['Lenovo'],Lenovo Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14ITL05 Laptop,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],,['512 GB SSD'],"₹60,790",30% off,"₹41,990",
762,['Lenovo'],Lenovo Legion Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹84,990",29% off,"₹59,990",
763,['MSI'],MSI Alpha 15 Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/AMD Radeon RX6600...,['AMD Ryzen 7 Octa Core Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,45,990",23% off,"₹1,10,990",4.7
764,['acer'],acer Travelmate Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home) TravelMate P214-53 Thin...,['Intel Core i5 Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],"['1 TB HDD', '256 GB SSD']","₹85,000",26% off,"₹62,490",3.5
765,['DELL'],DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 5410 2 in 1 Laptop,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],['512 GB SSD'],"₹1,04,884",24% off,"₹79,290",
766,['Lenovo'],Lenovo Ideapad Slim 3i (2021) Core i3 10th Gen - (4 GB/256 GB SSD/Windows 11 Home) Ideapad 3 Thin and ...,['Intel Core i3 Processor'],['4 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],['256 GB SSD'],"₹59,999",33% off,"₹39,999",
767,['MSI'],MSI Katana GF66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 30...,,['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,17,990",19% off,"₹94,990",4.6
768,['Lenovo'],Lenovo Ideapad Slim 3i (2021) Core i3 10th Gen - (4 GB/256 GB SSD/Windows 11 Home) Ideapad 3 Thin and ...,['Intel Core i3 Processor'],['4 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],['256 GB SSD'],"₹59,999",33% off,"₹39,999",
769,['HP'],HP 15q APU Dual Core A9 A9-9425 - (4 GB/1 TB HDD/Windows 10 Home) 15q-dy0007AU Laptop,['AMD APU Dual Core A9 Processor'],['4 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB HDD'],,,"₹31,414",4.1
770,['Lenovo'],Lenovo Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14ITL05 Laptop,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],,['512 GB SSD'],"₹60,790",30% off,"₹41,990",
771,['Nokia'],Nokia PureBook S14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) NKi510TL85S Thin and Light Lap...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹74,990",32% off,"₹50,990",5
772,['DELL'],DELL Vostro Core i3 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3400 Thin and Light L...,['Intel Core i3 Processor'],['4 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],"['1 TB HDD', '256 GB SSD']","₹45,810",3% off,"₹44,390",3.9
773,['Nokia'],Nokia PureBook S14 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) NKi511TL165S Thin and Light L...,['Intel Core i5 Processor'],['16 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],['512 GB SSD'],"₹82,990",26% off,"₹60,990",4.1
774,['ASUS'],ASUS Vivobook 14 Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X415EA-EB372WS Thin and...,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],"['1 TB HDD', '256 GB SSD']","₹57,990",22% off,"₹45,120",4
775,['Nokia'],Nokia PureBook S14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) NKi511TL85S Thin and Light Lap...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],['512 GB SSD'],"₹82,990",36% off,"₹52,790",
776,['Vaio'],Vaio E Series Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NE15V2IN006P Thin and Light ...,['AMD Ryzen 5 Quad Core Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹66,990",25% off,"₹49,590",4.1
777,['Lenovo'],Lenovo Core i3 10th Gen - (4 GB/1 TB HDD/DOS) V15 IIL Laptop,['Intel Core i3 Processor'],['4 GB DDR4 RAM'],['64 bit DOS Operating System'],['1 TB HDD'],"₹42,705",8% off,"₹38,999",3.8
778,['ASUS'],ASUS Ryzen 5 Hexa Core - (8 GB/512 GB HDD/512 GB SSD/Windows 10 Home) M515UA-BQ512TS Laptop,['AMD Ryzen 5 Hexa Core Processor'],['8 GB DDR4 RAM'],,"['512 GB HDD', '512 GB SSD']","₹68,990",17% off,"₹56,990",
779,['MSI'],MSI Bravo Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/AMD Radeon RX5500M/...,['AMD Ryzen 5 Hexa Core Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹83,990",22% off,"₹64,990",4.6
780,['HP'],HP 14q Core i3 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) 14q-cs0014TU Laptop,['Intel Core i3 Processor'],['4 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB HDD'],,,"₹35,585",3.9
781,['HP'],HP Envy Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics) 15-ep0123TX Laptop,['Intel Core i7 Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,73,453",16% off,"₹1,44,690",4.2
782,['acer'],acer Swift 5 Core i7 11th Gen Intel EVO - (16 GB/1 TB SSD/Windows 10 Home) SF514-55TA-72VG Thin and Li...,['Intel Evo platform feat 11th Gen Intel Core i7 processorIntel Core i7 Processor'],['16 GB LPDDR4X RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,24,999",24% off,"₹94,190",4.4
783,['MSI'],MSI Alpha 15 Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/AMD Radeon RX6600...,['AMD Ryzen 7 Octa Core Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,45,990",23% off,"₹1,10,990",4.7
784,['Lenovo'],Lenovo IdeaPad Gaming 3i Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,['Intel Core i7 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹1,18,890",25% off,"₹88,990",3.7
785,['ASUS'],ASUS Intel EVO Zenbook Flip 13 OLED Touch Panel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) U...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹1,15,990",28% off,"₹82,890",3.5
786,['ASUS'],ASUS ROG Flow X13 Ryzen 9 Octa Core 5900HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,['AMD Ryzen 9 Octa Core Processor'],['32 GB LPDDR4X RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹2,01,990",27% off,"₹1,46,990",3.7
787,['HP'],HP 14q APU Dual Core A9 A9-9425 - (4 GB/256 GB SSD/Windows 10 Home) 14q-cy0006AU Thin and Light Laptop,,['4 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['256 GB SSD'],,,"₹28,462",4.1
788,['MSI'],MSI Summit E15 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Pro/4 GB Graphics) Summit E15 A11SCST-272...,['Intel Core i7 Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,56,990",1% off,"₹1,54,990",4
789,['Avita'],Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN019P Thin and Light Laptop,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹79,990",18% off,"₹65,556",
790,['Lenovo'],Lenovo Thinpad E15 G2 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro/512 MB Graphics) E15 G2 Lapto...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹1,01,525",11% off,"₹89,999",
791,['Avita'],Avita Liber Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS14A2IN228P Thin and Light Laptop,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹76,990",5% off,"₹73,063",3.4
792,['HP'],HP Chromebook x360 Core i3 8th Gen - (8 GB/64 GB EMMC Storage/Chrome OS) 14-da0003TU 2 in 1 Laptop,,['8 GB DDR4 RAM'],,,,,"₹51,297",4.3
793,['HP'],HP DA Core i3 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) DA0070TX Laptop,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB HDD'],,,"₹49,279",4.5
794,['ASUS'],ASUS ROG Strix G15 (2020) Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,['Intel Core i7 Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹1,16,990",23% off,"₹88,990",4.5
795,['Nokia'],Nokia PureBook S14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) NKi510TL85S Thin and Light Lap...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹74,990",32% off,"₹50,990",5
796,['DELL'],DELL Inspiron 7000 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 7490 Thin and Li...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹1,07,786",17% off,"₹89,190",3.8
797,['ASUS'],ASUS ExpertBook Core i3 10th Gen - (4 GB/1 TB HDD/DOS) P1545FA-BR281 Business Laptop,['Intel Core i3 Processor'],['4 GB DDR4 RAM'],['64 bit DOS Operating System'],['1 TB HDD'],"₹51,990",31% off,"₹35,800",
798,['acer'],acer Swift 3 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF313-51-506P Thin and Light Laptop,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['256 GB SSD'],"₹65,546",10% off,"₹58,890",3.4
799,['Nokia'],Nokia PureBook S14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) NKi511TL85S Thin and Light Lap...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],['512 GB SSD'],"₹82,990",36% off,"₹52,790",
800,['Avita'],Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN015P Thin and Light Laptop,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹79,990",18% off,"₹65,556",
801,['DELL'],DELL Insprion 3501 Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) D560423WIN9S Laptop,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],,['1 TB HDD'],"₹51,735",10% off,"₹46,399",4.3
802,['HP'],HP Pavilion x360 Core i3 8th Gen - (4 GB/256 GB SSD/Windows 10 Home) 14-dh0101TU 2 in 1 Laptop,['Intel Core i3 Processor'],['4 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['256 GB SSD'],,,"₹54,238",4.4
803,['MSI'],MSI Bravo Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/AMD Radeon RX5500M/...,['AMD Ryzen 5 Hexa Core Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹83,990",22% off,"₹64,990",4.6
804,['Lenovo'],Lenovo Legion 5 Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce...,['AMD Ryzen 7 Octa Core Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,81,890",27% off,"₹1,30,990",
805,['DELL'],DELL Inspiron 3511 Core i3 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home) 3511 Laptop,['Intel Core i3 Processor'],['16 GB DDR4 RAM'],,"['1 TB HDD', '256 GB SSD']","₹65,999",19% off,"₹52,900",
806,['HP'],HP Pavilion Core i3 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) da0435tx Laptop,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB HDD'],,,"₹50,922",4.2
807,['MSI'],MSI Alpha 15 Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/AMD Radeon RX6600...,['AMD Ryzen 7 Octa Core Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,45,990",23% off,"₹1,10,990",4.7
808,['acer'],acer Swift 3 Core i5 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/2 GB Graphics) SF315-51G Lapt...,,['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],"['1 TB HDD', '128 GB SSD']","₹69,999",14% off,"₹59,990",4.6
809,['Lenovo'],Lenovo ThinkBook 13s Core i5 11th Gen - (8 GB/1 TB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Light...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,21,608",45% off,"₹65,990",2.3
810,['ASUS'],ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) X515EA-BQ312WS Laptop,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],,['256 GB SSD'],"₹52,900",14% off,"₹45,200",
811,['Vaio'],Vaio E Series Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) NE15V2IN027P Thin and Light ...,['AMD Ryzen 7 Quad Core Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹76,090",23% off,"₹57,990",3.8
812,['ASUS'],ASUS Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) X515EA-BQ391TS Laptop,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],,['1 TB HDD'],"₹51,990",19% off,"₹41,890",3
813,['Avita'],Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN013P Thin and Light Laptop,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹79,990",18% off,"₹65,556",
814,['iball'],iball CompBook Pentium Quad Core - (4 GB/32 GB EMMC Storage/Windows 10 Home) Premio v3.0 Laptop,['Intel Pentium Quad Core Processor'],['4 GB DDR3 RAM'],['64 bit Windows 10 Operating System'],,"₹19,999",30% off,"₹13,990",3.8
815,['Avita'],Avita Liber V14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS14A8INF561-MB Thin and Light La...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹63,390",25% off,"₹46,990",3
816,['Smartron'],Smartron t.book flex Core i5 7th Gen - (4 GB/128 GB SSD/Windows 10 Home) T1224 2 in 1 Laptop,['Intel Core i5 Processor'],['4 GB DDR3 RAM'],['64 bit Windows 10 Operating System'],['128 GB SSD'],"₹55,999",5% off,"₹52,990",3.9
817,['Lenovo'],Lenovo ThinkPad E14 Gen2 Ryzen 5 Hexa Core 4650U 5th Gen - (8 GB/256 GB SSD/Windows 10 Home) E14 Lapto...,['AMD Ryzen 5 Hexa Core Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['256 GB SSD'],"₹64,038",7% off,"₹58,990",4.3
818,['Avita'],Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN247P Thin and Light Laptop,['Intel Core i7 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['256 GB SSD'],"₹79,990",7% off,"₹73,990",
819,['Nokia'],Nokia PureBook S14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) NKi510TL85S Thin and Light Lap...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹74,990",32% off,"₹50,990",5
820,['ASUS'],ASUS Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) X515EA-BQ562TS Thin and Light Laptop,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹70,990",18% off,"₹57,790",
821,['Avita'],Avita Liber Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS14A2IN223P Thin and Light Laptop,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹76,990",5% off,"₹73,063",3.4
822,['Avita'],Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN249P Thin and Light Laptop,['Intel Core i7 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['256 GB SSD'],"₹79,990",7% off,"₹73,990",
823,['Nokia'],Nokia PureBook S14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) NKi511TL85S Thin and Light Lap...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],['512 GB SSD'],"₹82,990",36% off,"₹52,790",
824,['Avita'],Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN239P Thin and Light Laptop,['Intel Core i7 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['256 GB SSD'],"₹79,990",7% off,"₹73,990",
825,['Avita'],Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN241P Thin and Light Laptop,['Intel Core i7 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['256 GB SSD'],"₹79,990",7% off,"₹73,990",
826,['DELL'],DELL Inspiron 15 7000 Series Core i5 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/2 GB Graphics...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],"['1 TB HDD', '128 GB SSD']","₹89,990",2% off,"₹87,540",2
